date,symbol,side,posi_balance,posi_vwap,price,market_value
2025-09-30 16:00:00,SHSE.512890,多,293000,0.9990588154507644,1.139,333727.0
2025-10-09 16:00:00,SHSE.512890,多,293000,0.9990588154507644,1.142,334606.0
2025-10-10 16:00:00,SHSE.512890,多,293000,0.9990588154507644,1.15,336950.0
2025-10-13 16:00:00,SHSE.512890,多,294200,0.9996998993973286,1.156,340095.19999999995
2025-10-14 16:00:00,SHSE.512890,多,294200,0.9996998993973286,1.177,346273.4
2025-10-15 16:00:00,SHSE.512890,多,294200,0.9996998993973286,1.182,347744.39999999997
2025-10-16 16:00:00,SHSE.512890,多,294200,0.9996998993973286,1.19,350098.0
2025-10-17 16:00:00,SHSE.512890,多,294200,0.9996998993973286,1.185,348627.0
2025-10-20 16:00:00,SHSE.512890,多,287000,0.9996998993973286,1.187,340669.0
2025-10-21 16:00:00,SHSE.512890,多,287000,0.9996998993973286,1.19,341530.0
2025-10-22 16:00:00,SHSE.512890,多,287000,0.9996998993973286,1.199,344113.0
2025-10-23 16:00:00,SHSE.512890,多,287000,0.9996998993973286,1.206,346122.0
2025-10-24 16:00:00,SHSE.512890,多,287000,0.9996998993973286,1.197,343539.0
2025-10-27 16:00:00,SHSE.512890,多,298100,1.0070926880637103,1.198,357123.8
2025-10-28 16:00:00,SHSE.512890,多,298100,1.0070926880637103,1.198,357123.8
2025-10-29 16:00:00,SHSE.512890,多,298100,1.0070926880637103,1.187,353844.7
2025-10-30 16:00:00,SHSE.512890,多,298100,1.0070926880637103,1.19,354739.0
2025-10-31 16:00:00,SHSE.512890,多,298100,1.0070926880637103,1.188,354142.8
2025-11-03 16:00:00,SHSE.512890,多,294400,1.0070926880637103,1.204,354457.6
2025-11-04 16:00:00,SHSE.512890,多,294400,1.0070926880637103,1.217,358284.80000000005
2025-11-05 16:00:00,SHSE.512890,多,294400,1.0070926880637103,1.217,358284.80000000005
2025-11-06 16:00:00,SHSE.512890,多,294400,1.0070926880637103,1.216,357990.39999999997
2025-11-07 16:00:00,SHSE.512890,多,294400,1.0070926880637103,1.217,358284.80000000005
2025-11-10 16:00:00,SHSE.512890,多,297600,1.0094599216368132,1.227,365155.2
2025-11-11 16:00:00,SHSE.512890,多,297600,1.0094599216368132,1.232,366643.2
2025-11-12 16:00:00,SHSE.512890,多,297600,1.0094599216368132,1.243,369916.80000000005
2025-11-13 16:00:00,SHSE.512890,多,297600,1.0094599216368132,1.239,368726.4
2025-11-14 16:00:00,SHSE.512890,多,297600,1.0094599216368132,1.235,367536.0
2025-11-17 16:00:00,SHSE.512890,多,302000,1.01258923759021,1.224,369648.0
2025-11-18 16:00:00,SHSE.512890,多,302000,1.01258923759021,1.217,367534.0
2025-11-19 16:00:00,SHSE.512890,多,302000,1.01258923759021,1.219,368138.0
2025-11-20 16:00:00,SHSE.512890,多,302000,1.01258923759021,1.228,370856.0
2020-01-06 16:00:00,SHSE.603088,多,6100,2.7198930429119517,2.7193489774778192,16588.028762614696
2020-01-07 16:00:00,SHSE.603088,多,6100,2.7198930429119517,2.7583683336667946,16826.046835367448
2020-01-08 16:00:00,SHSE.603088,多,6100,2.7198930429119517,2.8003891787933832,17082.373990639637
2020-01-09 16:00:00,SHSE.603088,多,6100,2.7198930429119517,2.788383223042929,17009.137660561868
2020-01-10 16:00:00,SHSE.603088,多,6100,2.7198930429119517,2.7703742894172483,16899.283165445213
2020-01-13 16:00:00,SHSE.603088,多,5900,2.7198930429119517,2.827402579231905,16681.675217468237
2020-01-14 16:00:00,SHSE.603088,多,5900,2.7198930429119517,2.920448736297923,17230.647544157746
2020-01-15 16:00:00,SHSE.603088,多,5900,2.7198930429119517,2.8814293801089477,17000.43334264279
2020-01-16 16:00:00,SHSE.603088,多,5900,2.7198930429119517,2.8964368247970147,17088.977266302387
2020-01-17 16:00:00,SHSE.603088,多,5900,2.7198930429119517,2.9054412916098555,17142.103620498146
2020-01-20 16:00:00,SHSE.603088,多,5700,2.7198930429119517,2.9234502252355363,16663.66628384256
2020-01-21 16:00:00,SHSE.603088,多,5700,2.7198930429119517,2.9744755371749654,16954.510561897303
2020-01-22 16:00:00,SHSE.603088,多,5700,2.7198930429119517,3.0134948933639407,17176.92089217446
2020-01-23 16:00:00,SHSE.603088,多,5700,2.7198930429119517,2.9054412916098555,16561.01536217618
2020-02-24 16:00:00,SHSE.603088,多,5800,2.7469115092255545,2.7463623779163404,15928.901791914774
2020-02-25 16:00:00,SHSE.603088,多,5800,2.7469115092255545,2.6863325991640705,15580.729075151608
2020-02-26 16:00:00,SHSE.603088,多,5800,2.7469115092255545,2.6893340881016843,15598.13771098977
2020-02-27 16:00:00,SHSE.603088,多,5800,2.7469115092255545,2.6653221766007764,15458.868624284503
2020-02-28 16:00:00,SHSE.603088,多,5800,2.7469115092255545,2.584281975285212,14988.83545665423
2020-03-02 16:00:00,SHSE.603088,多,5900,2.746453569118544,2.7193489774778192,16044.158967119134
2020-03-03 16:00:00,SHSE.603088,多,5900,2.746453569118544,2.7703742894172483,16345.208307561765
2020-03-04 16:00:00,SHSE.603088,多,5900,2.746453569118544,2.788383223042929,16451.461015953282
2020-03-05 16:00:00,SHSE.603088,多,5900,2.746453569118544,2.836407046044745,16734.801571663993
2020-03-06 16:00:00,SHSE.603088,多,5900,2.746453569118544,2.8063921566686103,16557.7137243448
2020-03-09 16:00:00,SHSE.603088,多,6000,2.74571068055163,2.7013400438521384,16208.04026311283
2020-03-10 16:00:00,SHSE.603088,多,6000,2.74571068055163,2.788383223042929,16730.299338257573
2020-03-11 16:00:00,SHSE.603088,多,6000,2.74571068055163,2.776377267292476,16658.263603754855
2020-03-12 16:00:00,SHSE.603088,多,6000,2.74571068055163,2.7493638668539537,16496.183201123724
2020-03-13 16:00:00,SHSE.603088,多,6000,2.74571068055163,2.7583683336667946,16550.210002000767
2020-03-16 16:00:00,SHSE.603088,多,5900,2.74571068055163,2.6953370659769114,15902.488689263777
2020-03-17 16:00:00,SHSE.603088,多,5900,2.74571068055163,2.6953370659769114,15902.488689263777
2020-03-18 16:00:00,SHSE.603088,多,5900,2.74571068055163,2.8334055571071315,16717.092786932077
2020-03-19 16:00:00,SHSE.603088,多,5900,2.74571068055163,3.043509782740076,17956.70771816645
2020-03-20 16:00:00,SHSE.603088,多,5900,2.74571068055163,2.9684725592997387,17513.98809986846
2020-08-03 16:00:00,SHSE.603161,多,2200,9.017318520674257,9.015514734069265,19834.132414952383
2020-08-04 16:00:00,SHSE.603161,多,2200,9.017318520674257,9.069702651328885,19953.345832923547
2020-08-05 16:00:00,SHSE.603161,多,2200,9.017318520674257,9.069702651328885,19953.345832923547
2020-08-06 16:00:00,SHSE.603161,多,2200,9.017318520674257,9.08324963064379,19983.149187416337
2020-08-07 16:00:00,SHSE.603161,多,2200,9.017318520674257,8.92068587886493,19625.508933502846
2025-05-06 16:00:00,SHSE.603616,多,13200,3.5607119783680967,3.56,46992.0
2025-05-07 16:00:00,SHSE.603616,多,13200,3.5607119783680967,3.67,48444.0
2025-05-08 16:00:00,SHSE.603616,多,13200,3.5607119783680967,3.77,49764.0
2025-05-09 16:00:00,SHSE.603616,多,13200,3.5607119783680967,3.77,49764.0
2025-06-09 16:00:00,SHSE.603616,多,11900,4.270854023622698,4.27,50812.99999999999
2025-06-10 16:00:00,SHSE.603616,多,11900,4.270854023622698,4.22,50218.0
2025-06-11 16:00:00,SHSE.603616,多,11900,4.270854023622698,4.21,50099.0
2025-06-12 16:00:00,SHSE.603616,多,11900,4.270854023622698,4.19,49861.00000000001
2025-06-13 16:00:00,SHSE.603616,多,11900,4.270854023622698,4.08,48552.0
2025-06-16 16:00:00,SHSE.603616,多,12000,4.270187224251941,4.19,50280.00000000001
2025-06-17 16:00:00,SHSE.603616,多,12000,4.270187224251941,4.19,50280.00000000001
2025-06-18 16:00:00,SHSE.603616,多,12000,4.270187224251941,4.16,49920.0
2025-06-19 16:00:00,SHSE.603616,多,12000,4.270187224251941,4.05,48600.0
2025-06-20 16:00:00,SHSE.603616,多,12000,4.270187224251941,4.46,53520.0
2020-10-19 16:00:00,SZSE.000622,多,5100,3.9507900871932526,3.95,20145.0
2020-10-20 16:00:00,SZSE.000622,多,5100,3.9507900871932526,3.99,20349.0
2020-10-21 16:00:00,SZSE.000622,多,5100,3.9507900871932526,3.9099999999999997,19941.0
2020-10-22 16:00:00,SZSE.000622,多,5100,3.9507900871932526,3.8899999999999997,19839.0
2020-10-23 16:00:00,SZSE.000622,多,5100,3.9507900871932526,3.8500000000000005,19635.000000000004
2020-10-26 16:00:00,SZSE.000622,多,5200,3.948481930939359,3.83,19916.0
2020-10-27 16:00:00,SZSE.000622,多,5200,3.948481930939359,3.82,19864.0
2020-10-28 16:00:00,SZSE.000622,多,5200,3.948481930939359,3.82,19864.0
2020-10-29 16:00:00,SZSE.000622,多,5200,3.948481930939359,3.81,19812.0
2020-10-30 16:00:00,SZSE.000622,多,5200,3.948481930939359,3.65,18980.0
2020-11-02 16:00:00,SZSE.000622,多,5500,3.9300586582249313,3.61,19855.0
2020-11-03 16:00:00,SZSE.000622,多,5500,3.9300586582249313,3.6999999999999997,20350.0
2020-11-04 16:00:00,SZSE.000622,多,5500,3.9300586582249313,3.6999999999999997,20350.0
2020-11-05 16:00:00,SZSE.000622,多,5500,3.9300586582249313,3.84,21120.0
2020-11-06 16:00:00,SZSE.000622,多,5500,3.9300586582249313,3.7099999999999995,20404.999999999996
2020-08-17 16:00:00,SHSE.603908,多,1200,16.470193416469538,16.466900369539943,19760.28044344793
2020-08-18 16:00:00,SHSE.603908,多,1200,16.470193416469538,16.460639190692206,19752.767028830647
2020-08-19 16:00:00,SHSE.603908,多,1200,16.470193416469538,16.05366256558951,19264.39507870741
2020-08-20 16:00:00,SHSE.603908,多,1200,16.470193416469538,16.003573134807638,19204.287761769167
2020-08-21 16:00:00,SHSE.603908,多,1200,16.470193416469538,16.178886142544183,19414.66337105302
2020-08-24 16:00:00,SHSE.603908,多,1300,16.46248574653281,16.3667215079762,21276.73796036906
2020-08-25 16:00:00,SHSE.603908,多,1300,16.46248574653281,16.761175775383432,21789.52850799846
2020-08-26 16:00:00,SHSE.603908,多,1300,16.46248574653281,16.341676792585265,21244.179830360845
2020-08-27 16:00:00,SHSE.603908,多,1300,16.46248574653281,16.704825165753824,21716.272715479972
2020-08-28 16:00:00,SHSE.603908,多,1300,16.46248574653281,16.880138173490373,21944.179625537483
2020-08-31 16:00:00,SHSE.603908,多,1200,16.46248574653281,16.7549145965357,20105.897515842837
2020-09-01 16:00:00,SHSE.603908,多,1200,16.46248574653281,17.143107685095192,20571.72922211423
2020-09-02 16:00:00,SHSE.603908,多,1200,16.46248574653281,17.337204229374944,20804.645075249933
2020-09-03 16:00:00,SHSE.603908,多,1200,16.46248574653281,17.218241831268,20661.8901975216
2020-09-04 16:00:00,SHSE.603908,多,1200,16.46248574653281,17.243286546658933,20691.943855990718
2020-09-14 16:00:00,SHSE.603908,多,1200,16.36373253703295,16.360460329128465,19632.552394954157
2020-09-15 16:00:00,SHSE.603908,多,1200,16.36373253703295,16.247759109869257,19497.31093184311
2020-09-16 16:00:00,SHSE.603908,多,1200,16.36373253703295,16.128796711762316,19354.55605411478
2020-09-17 16:00:00,SHSE.603908,多,1200,16.36373253703295,16.23523675217379,19482.284102608548
2020-09-18 16:00:00,SHSE.603908,多,1200,16.36373253703295,16.341676792585265,19610.012151102317
2020-09-28 16:00:00,SHSE.603908,多,1300,15.07993413647933,15.076918665343033,19599.994264945944
2020-09-29 16:00:00,SHSE.603908,多,1300,15.07993413647933,15.214664599993178,19779.06397999113
2020-09-30 16:00:00,SHSE.603908,多,1300,15.07993413647933,15.083179844190768,19608.133797447997
2020-10-09 16:00:00,SHSE.603908,多,1300,15.07993413647933,15.483895290445732,20129.06387757945
2020-10-12 16:00:00,SHSE.603908,多,1200,15.07993413647933,15.815737769375625,18978.88532325075
2020-10-13 16:00:00,SHSE.603908,多,1200,15.07993413647933,15.847043663614292,19016.45239633715
2020-10-14 16:00:00,SHSE.603908,多,1200,15.07993413647933,15.703036550116414,18843.643860139695
2020-10-15 16:00:00,SHSE.603908,多,1200,15.07993413647933,15.865827200157495,19038.992640188993
2020-10-16 16:00:00,SHSE.603908,多,1200,15.07993413647933,15.934700167482566,19121.64020097908
2024-02-19 16:00:00,SZSE.301105,多,1400,21.764352446527614,21.76,30464.000000000004
2024-02-20 16:00:00,SZSE.301105,多,1400,21.764352446527614,22.57,31598.0
2024-02-21 16:00:00,SZSE.301105,多,1400,21.764352446527614,23.57,32998.0
2024-02-22 16:00:00,SZSE.301105,多,1400,21.764352446527614,24.75,34650.0
2024-02-23 16:00:00,SZSE.301105,多,1400,21.764352446527614,25.8,36120.0
2024-03-18 16:00:00,SZSE.301105,多,1200,28.34566843601841,28.34,34008.0
2024-03-19 16:00:00,SZSE.301105,多,1200,28.34566843601841,28.4,34080.0
2024-03-20 16:00:00,SZSE.301105,多,1200,28.34566843601841,29.0,34800.0
2024-03-21 16:00:00,SZSE.301105,多,1200,28.34566843601841,28.75,34500.0
2024-03-22 16:00:00,SZSE.301105,多,1200,28.34566843601841,28.15,33780.0
2024-04-01 16:00:00,SZSE.301105,多,1300,28.475693597917157,28.47,37011.0
2024-04-02 16:00:00,SZSE.301105,多,1300,28.475693597917157,28.62,37206.0
2024-04-03 16:00:00,SZSE.301105,多,1300,28.475693597917157,28.57,37141.0
2024-04-08 16:00:00,SZSE.301105,多,1400,28.35781290970616,26.82,37548.0
2024-04-09 16:00:00,SZSE.301105,多,1400,28.35781290970616,27.47,38458.0
2024-04-10 16:00:00,SZSE.301105,多,1400,28.35781290970616,26.53,37142.0
2024-04-11 16:00:00,SZSE.301105,多,1400,28.35781290970616,26.67,37338.0
2024-04-12 16:00:00,SZSE.301105,多,1400,28.35781290970616,26.99,37786.0
2024-04-15 16:00:00,SZSE.301105,多,1500,28.062944485361538,23.93,35895.0
2024-04-16 16:00:00,SZSE.301105,多,1500,28.062944485361538,21.0,31500.0
2024-04-17 16:00:00,SZSE.301105,多,1500,28.062944485361538,23.71,35565.0
2024-04-18 16:00:00,SZSE.301105,多,1500,28.062944485361538,22.9,34350.0
2024-04-19 16:00:00,SZSE.301105,多,1500,28.062944485361538,22.61,33915.0
2024-04-22 16:00:00,SZSE.301105,多,1600,27.684285468776444,22.0,35200.0
2024-04-23 16:00:00,SZSE.301105,多,1600,27.684285468776444,24.49,39184.0
2024-04-24 16:00:00,SZSE.301105,多,1600,27.684285468776444,24.64,39424.0
2024-04-25 16:00:00,SZSE.301105,多,1600,27.684285468776444,25.34,40544.0
2024-04-26 16:00:00,SZSE.301105,多,1600,27.684285468776444,25.02,40032.0
2024-05-27 16:00:00,SZSE.301105,多,1300,28.18563658703682,28.18,36634.0
2024-05-28 16:00:00,SZSE.301105,多,1300,28.18563658703682,27.34,35542.0
2024-05-29 16:00:00,SZSE.301105,多,1300,28.18563658703682,28.25,36725.0
2024-05-30 16:00:00,SZSE.301105,多,1300,28.18563658703682,27.38,35594.0
2024-05-31 16:00:00,SZSE.301105,多,1300,28.18563658703682,27.6,35880.0
2024-06-03 16:00:00,SZSE.301105,多,1400,28.05060962929208,26.29,36806.0
2024-06-04 16:00:00,SZSE.301105,多,1400,28.05060962929208,24.96,34944.0
2024-06-05 16:00:00,SZSE.301105,多,1400,28.05060962929208,24.95,34930.0
2024-06-06 16:00:00,SZSE.301105,多,1400,28.05060962929208,23.28,32592.0
2024-06-07 16:00:00,SZSE.301105,多,1400,28.05060962929208,24.79,34706.0
2024-06-17 16:00:00,SZSE.301105,多,1400,24.46489132888954,24.46,34244.0
2024-06-18 16:00:00,SZSE.301105,多,1400,24.46489132888954,25.37,35518.0
2024-06-19 16:00:00,SZSE.301105,多,1400,24.46489132888954,25.23,35322.0
2024-06-20 16:00:00,SZSE.301105,多,1400,24.46489132888954,24.45,34230.0
2024-06-21 16:00:00,SZSE.301105,多,1400,24.46489132888954,24.77,34678.0
2024-07-08 16:00:00,SZSE.301105,多,1500,23.214641316389542,23.21,34815.0
2024-07-09 16:00:00,SZSE.301105,多,1500,23.214641316389542,23.91,35865.0
2024-07-10 16:00:00,SZSE.301105,多,1500,23.214641316389542,23.9,35850.0
2024-07-11 16:00:00,SZSE.301105,多,1500,23.214641316389542,24.5,36750.0
2024-07-12 16:00:00,SZSE.301105,多,1500,23.214641316389542,24.58,36870.0
2024-08-12 16:00:00,SZSE.301105,多,1400,24.804959484907954,24.8,34720.0
2024-08-13 16:00:00,SZSE.301105,多,1400,24.804959484907954,25.33,35462.0
2024-08-14 16:00:00,SZSE.301105,多,1400,24.804959484907954,25.26,35364.0
2024-08-15 16:00:00,SZSE.301105,多,1400,24.804959484907954,25.66,35924.0
2024-08-16 16:00:00,SZSE.301105,多,1400,24.804959484907954,25.27,35378.0
2024-09-23 16:00:00,SZSE.301105,多,1500,22.53450691208284,22.53,33795.0
2024-09-24 16:00:00,SZSE.301105,多,1500,22.53450691208284,23.24,34860.0
2024-09-25 16:00:00,SZSE.301105,多,1500,22.53450691208284,23.39,35085.0
2024-09-26 16:00:00,SZSE.301105,多,1500,22.53450691208284,23.95,35925.0
2024-09-27 16:00:00,SZSE.301105,多,1500,22.53450691208284,25.03,37545.0
2024-11-04 16:00:00,SZSE.301105,多,1300,30.306059539907945,30.3,39390.0
2024-11-05 16:00:00,SZSE.301105,多,1300,30.306059539907945,30.7,39910.0
2024-11-06 16:00:00,SZSE.301105,多,1300,30.306059539907945,30.79,40027.0
2024-11-07 16:00:00,SZSE.301105,多,1300,30.306059539907945,31.300000000000004,40690.00000000001
2024-11-08 16:00:00,SZSE.301105,多,1300,30.306059539907945,31.300000000000004,40690.00000000001
2024-11-11 16:00:00,SZSE.301105,多,1400,30.43465662954423,32.1,44940.0
2024-11-12 16:00:00,SZSE.301105,多,1400,30.43465662954423,31.58,44212.0
2024-11-13 16:00:00,SZSE.301105,多,1400,30.43465662954423,32.07,44898.0
2024-11-14 16:00:00,SZSE.301105,多,1400,30.43465662954423,30.92,43288.0
2024-11-15 16:00:00,SZSE.301105,多,1400,30.43465662954423,30.44,42616.0
2024-11-18 16:00:00,SZSE.301105,多,1500,30.37407317111163,29.52,44280.0
2024-11-19 16:00:00,SZSE.301105,多,1500,30.37407317111163,30.31,45465.0
2024-11-20 16:00:00,SZSE.301105,多,1500,30.37407317111163,31.48,47220.0
2024-11-21 16:00:00,SZSE.301105,多,1500,30.37407317111163,31.15,46725.0
2024-11-22 16:00:00,SZSE.301105,多,1500,30.37407317111163,29.69,44535.0
2024-11-25 16:00:00,SZSE.301105,多,1400,30.37407317111163,30.43,42602.0
2024-11-26 16:00:00,SZSE.301105,多,1400,30.37407317111163,30.14,42196.0
2024-11-27 16:00:00,SZSE.301105,多,1400,30.37407317111163,30.4,42560.0
2024-11-28 16:00:00,SZSE.301105,多,1400,30.37407317111163,30.67,42938.0
2024-11-29 16:00:00,SZSE.301105,多,1400,30.37407317111163,31.34,43876.0
2024-12-16 16:00:00,SZSE.301105,多,1400,32.27645478055523,32.27,45178.00000000001
2024-12-17 16:00:00,SZSE.301105,多,1400,32.27645478055523,30.38,42532.0
2024-12-18 16:00:00,SZSE.301105,多,1400,32.27645478055523,30.34,42476.0
2024-12-19 16:00:00,SZSE.301105,多,1400,32.27645478055523,30.68,42952.0
2024-12-20 16:00:00,SZSE.301105,多,1400,32.27645478055523,31.58,44212.0
2024-12-23 16:00:00,SZSE.301105,多,1500,32.077748409092244,29.29,43935.0
2024-12-24 16:00:00,SZSE.301105,多,1500,32.077748409092244,29.56,44340.0
2024-12-25 16:00:00,SZSE.301105,多,1500,32.077748409092244,28.98,43470.0
2024-12-26 16:00:00,SZSE.301105,多,1500,32.077748409092244,29.87,44805.0
2024-12-27 16:00:00,SZSE.301105,多,1500,32.077748409092244,31.09,46635.0
2025-01-06 16:00:00,SZSE.301105,多,1600,25.55510949240795,25.55,40880.0
2025-01-07 16:00:00,SZSE.301105,多,1600,25.55510949240795,26.32,42112.0
2025-01-08 16:00:00,SZSE.301105,多,1600,25.55510949240795,26.21,41936.0
2025-01-09 16:00:00,SZSE.301105,多,1600,25.55510949240795,26.21,41936.0
2025-01-10 16:00:00,SZSE.301105,多,1600,25.55510949240795,25.34,40544.0
2025-01-13 16:00:00,SZSE.301105,多,1700,25.550991039733645,25.48,43316.0
2025-01-14 16:00:00,SZSE.301105,多,1700,25.550991039733645,27.18,46206.0
2025-01-15 16:00:00,SZSE.301105,多,1700,25.550991039733645,27.24,46308.0
2025-01-16 16:00:00,SZSE.301105,多,1700,25.550991039733645,27.22,46274.0
2025-01-17 16:00:00,SZSE.301105,多,1700,25.550991039733645,27.18,46206.0
2025-02-10 16:00:00,SZSE.301105,多,1400,29.785956984582846,29.78,41692.0
2025-02-11 16:00:00,SZSE.301105,多,1400,29.785956984582846,29.75,41650.0
2025-02-12 16:00:00,SZSE.301105,多,1400,29.785956984582846,29.85,41790.0
2025-02-13 16:00:00,SZSE.301105,多,1400,29.785956984582846,29.28,40992.0
2025-02-14 16:00:00,SZSE.301105,多,1400,29.785956984582846,29.11,40754.0
2025-03-03 16:00:00,SZSE.301105,多,1400,31.886375479398744,31.88,44632.0
2025-03-04 16:00:00,SZSE.301105,多,1400,31.886375479398744,31.2,43680.0
2025-03-05 16:00:00,SZSE.301105,多,1400,31.886375479398744,30.32,42448.0
2025-03-06 16:00:00,SZSE.301105,多,1400,31.886375479398744,31.03,43442.0
2025-03-07 16:00:00,SZSE.301105,多,1400,31.886375479398744,30.9,43260.0
2020-01-13 16:00:00,SZSE.002921,多,1200,13.237144102071534,13.234496667906397,15881.396001487676
2020-01-14 16:00:00,SZSE.002921,多,1200,13.237144102071534,13.255537203149489,15906.644643779386
2020-01-15 16:00:00,SZSE.002921,多,1200,13.237144102071534,13.038118338970849,15645.742006765018
2020-01-16 16:00:00,SZSE.002921,多,1200,13.237144102071534,13.073185897709338,15687.823077251207
2020-01-17 16:00:00,SZSE.002921,多,1200,13.237144102071534,12.99603726848466,15595.244722181591
2020-01-20 16:00:00,SZSE.002921,多,1300,13.220416170500176,13.017077803727753,16922.20114484608
2020-01-21 16:00:00,SZSE.002921,多,1300,13.220416170500176,12.764591380810622,16593.968795053806
2020-01-22 16:00:00,SZSE.002921,多,1300,13.220416170500176,12.876807568773792,16739.849839405928
2020-01-23 16:00:00,SZSE.002921,多,1300,13.220416170500176,12.406902281678017,16128.972966181422
2020-02-03 16:00:00,SZSE.002921,多,1400,13.07379675440502,11.165510702335444,15631.714983269621
2020-02-04 16:00:00,SZSE.002921,多,1400,13.07379675440502,10.821848626698236,15150.58807737753
2020-02-05 16:00:00,SZSE.002921,多,1400,13.07379675440502,11.151483678840048,15612.077150376068
2020-02-06 16:00:00,SZSE.002921,多,1400,13.07379675440502,11.298767425541708,15818.274395758392
2020-02-07 16:00:00,SZSE.002921,多,1400,13.07379675440502,11.509172777972653,16112.841889161715
2020-02-10 16:00:00,SZSE.002921,多,1300,13.07379675440502,11.775686224385183,15308.392091700738
2020-02-11 16:00:00,SZSE.002921,多,1300,13.07379675440502,11.621388965935823,15107.805655716571
2020-02-12 16:00:00,SZSE.002921,多,1300,13.07379675440502,11.922969971086843,15499.860962412897
2020-02-13 16:00:00,SZSE.002921,多,1300,13.07379675440502,12.042199670797714,15654.859572037029
2020-02-14 16:00:00,SZSE.002921,多,1300,13.07379675440502,11.986091576816126,15581.919049860964
2020-02-17 16:00:00,SZSE.002921,多,1200,13.07379675440502,12.322740140705637,14787.288168846764
2020-02-18 16:00:00,SZSE.002921,多,1200,13.07379675440502,12.491064422650393,14989.277307180471
2020-02-19 16:00:00,SZSE.002921,多,1200,13.07379675440502,12.72952382207213,15275.428586486556
2020-02-20 16:00:00,SZSE.002921,多,1200,13.07379675440502,12.72952382207213,15275.428586486556
2020-02-21 16:00:00,SZSE.002921,多,1200,13.07379675440502,12.708483286829036,15250.179944194844
2020-02-24 16:00:00,SZSE.002921,多,1300,13.05290614522627,12.799658939549113,16639.55662141385
2020-02-25 16:00:00,SZSE.002921,多,1300,13.05290614522627,12.624321145856657,16411.617489613654
2020-02-26 16:00:00,SZSE.002921,多,1300,13.05290614522627,12.582240075370471,16356.912097981613
2020-02-27 16:00:00,SZSE.002921,多,1300,13.05290614522627,12.526131981388884,16283.97157580555
2020-02-28 16:00:00,SZSE.002921,多,1300,13.05290614522627,11.62840247768352,15116.923220988578
2020-03-09 16:00:00,SZSE.002921,多,1200,12.59177235604086,12.589253587118167,15107.104304541801
2020-03-10 16:00:00,SZSE.002921,多,1200,12.59177235604086,12.848753521782998,15418.504226139597
2020-03-11 16:00:00,SZSE.002921,多,1200,12.59177235604086,13.059158874213944,15670.990649056732
2020-03-12 16:00:00,SZSE.002921,多,1200,12.59177235604086,12.876807568773792,15452.16908252855
2020-03-13 16:00:00,SZSE.002921,多,1200,12.59177235604086,12.659388704595148,15191.266445514178
2020-03-16 16:00:00,SZSE.002921,多,1300,12.556697710515717,12.13337532351779,15773.387920573126
2020-03-17 16:00:00,SZSE.002921,多,1300,12.556697710515717,12.273645558471753,15955.739226013278
2020-03-18 16:00:00,SZSE.002921,多,1300,12.556697710515717,12.140388835265485,15782.505485845131
2020-03-19 16:00:00,SZSE.002921,多,1300,12.556697710515717,12.420929305173413,16147.208096725437
2020-03-20 16:00:00,SZSE.002921,多,1300,12.556697710515717,13.437888508589644,17469.25506116654
2020-05-25 16:00:00,SZSE.002921,多,1100,13.840264395233794,13.83749693342204,15221.246626764243
2020-05-26 16:00:00,SZSE.002921,多,1100,13.840264395233794,14.122659157706883,15534.92507347757
2020-05-27 16:00:00,SZSE.002921,多,1100,13.840264395233794,14.058497657242794,15464.347422967074
2020-05-28 16:00:00,SZSE.002921,多,1100,13.840264395233794,13.709173932493862,15080.091325743248
2020-05-29 16:00:00,SZSE.002921,多,1100,13.840264395233794,13.773335432957952,15150.668976253746
2022-12-12 16:00:00,SZSE.300163,多,9100,3.340667947552144,3.34,30394.0
2022-12-13 16:00:00,SZSE.300163,多,9100,3.340667947552144,3.39,30849.0
2022-12-14 16:00:00,SZSE.300163,多,9100,3.340667947552144,3.3599999999999994,30575.999999999996
2022-12-15 16:00:00,SZSE.300163,多,9100,3.340667947552144,3.34,30394.0
2022-12-16 16:00:00,SZSE.300163,多,9100,3.340667947552144,3.26,29665.999999999996
2022-12-19 16:00:00,SZSE.300163,多,9400,3.335241335651838,3.17,29798.0
2022-12-20 16:00:00,SZSE.300163,多,9400,3.335241335651838,3.19,29986.0
2022-12-21 16:00:00,SZSE.300163,多,9400,3.335241335651838,3.16,29704.0
2022-12-22 16:00:00,SZSE.300163,多,9400,3.335241335651838,3.1,29140.0
2022-12-23 16:00:00,SZSE.300163,多,9400,3.335241335651838,3.1,29140.0
2022-12-26 16:00:00,SZSE.300163,多,9300,3.335241335651838,3.13,29109.0
2022-12-27 16:00:00,SZSE.300163,多,9300,3.335241335651838,3.14,29202.0
2022-12-28 16:00:00,SZSE.300163,多,9300,3.335241335651838,3.06,28458.0
2022-12-29 16:00:00,SZSE.300163,多,9300,3.335241335651838,3.04,28272.0
2022-12-30 16:00:00,SZSE.300163,多,9300,3.335241335651838,3.0899999999999994,28736.999999999996
2023-01-03 16:00:00,SZSE.300163,多,9200,3.335241335651838,3.17,29164.0
2023-01-04 16:00:00,SZSE.300163,多,9200,3.335241335651838,3.2199999999999998,29623.999999999996
2023-01-05 16:00:00,SZSE.300163,多,9200,3.335241335651838,3.2,29440.0
2023-01-06 16:00:00,SZSE.300163,多,9200,3.335241335651838,3.17,29164.0
2023-01-09 16:00:00,SZSE.300163,多,9400,3.331526245902817,3.16,29704.0
